31,s002l153f1,aliphatic,aryl,l,f,s002l153f1,s002l153f1a.xyz.efp,-0.55073667,-1.2434,0.69266333,-0.307753485,-1.1758,0.868046515,3.381085272,3.6115,-0.230414728,-0.091649136,-0.3896,0.297950864,-3.532419321,-3.2896,-0.242819321
40,s002v009w1,aliphatic,aryl,v,w,s002v009w1,s002v009w1a.xyz.efp,0.09616883,-0.1699,0.26606883,-0.388445467,-0.8755,0.487054533,2.352688135,2.8838,-0.531111865,-0.062054103,-0.3316,0.269545897,-1.806019673,-1.8467,0.040680327
41,s002v042f1,aliphatic,aryl,v,f,s002v042f1,s002v042f1a.xyz.efp,-0.56126179,-0.5742,0.01293821,-0.013041395,-0.3088,0.295758605,1.248221243,1.4333,-0.185078757,-0.034634486,-0.1363,0.101665514,-1.761807152,-1.5624,-0.199407152
42,s002v042f2,aliphatic,aryl,v,f,s002v042f2,s002v042f2a.xyz.efp,-0.073181435,-0.1235,0.050318565,-0.469130672,-0.9751,0.505969328,2.494295432,2.794,-0.299704568,-0.073035792,-0.2835,0.210464208,-2.025310466,-1.8443,-0.181010466
45,s002w012v1,aryl,aliphatic,w,v,s002w012v1,s002w012v1a.xyz.efp,-0.058201504,-0.2363,0.178098496,-0.533113897,-1.185,0.651886103,3.042507168,3.4801,-0.437592832,-0.080208619,-0.3384,0.258191381,-2.487386218,-2.193,-0.294386218
47,s002w139l1,aryl,aliphatic,w,l,s002w139l1,s002w139l1a.xyz.efp,-1.209620581,-1.2512,0.041579419,-0.115421911,-0.7366,0.621178089,2.331696063,2.5505,-0.218803937,-0.186211441,-0.3374,0.151188559,-3.239683355,-2.7277,-0.511983355
52,s003i067y1,aliphatic,aryl,i,y,s003i067y1,s003i067y1a.xyz.efp,-1.092726053,-1.0158,-0.076926053,-0.104642653,-0.6289,0.524257347,1.786158796,2.0691,-0.282941204,-0.052044976,-0.2037,0.151655024,-2.722197283,-2.2523,-0.469897283
60,s003v009y1,aliphatic,aryl,v,y,s003v009y1,s003v009y1a.xyz.efp,-0.602655957,-0.8684,0.265744043,-0.159737718,-0.8941,0.734362282,2.531367693,2.6886,-0.157232307,-0.124379097,-0.3001,0.175720903,-2.849906836,-2.3628,-0.487106836
62,s003v036f1,aliphatic,aryl,v,f,s003v036f1,s003v036f1a.xyz.efp,-1.001806511,-0.6258,-0.376006511,-0.175689521,-0.6418,0.466110479,1.986501725,2.3531,-0.366598275,-0.013575837,-0.1981,0.184524163,-2.799042815,-2.139,-0.660042815
63,s003v064y1,aliphatic,aryl,v,y,s003v064y1,s003v064y1a.xyz.efp,-0.167757984,-0.6441,0.476342016,-0.296955465,-0.8046,0.507644535,2.114654606,2.2073,-0.092645394,-0.069386001,-0.2534,0.184013999,-1.916071187,-1.7935,-0.122571187
66,s003v121y1,aliphatic,aryl,v,y,s003v121y1,s003v121y1a.xyz.efp,-0.796964407,-0.6957,-0.101264407,-0.111553436,-0.2921,0.180546564,0.904239611,1.0798,-0.175560389,-0.032528031,-0.1085,0.075971969,-1.557122551,-1.375,-0.182122551
67,s003w163p1,aryl,aliphatic,w,p,s003w163p1,s003w163p1a.xyz.efp,-2.693455963,-3.9121,1.218644037,-1.66353946,-2.7854,1.12186054,4.704150824,4.5638,0.140350824,-0.37721284,-0.7087,0.33148716,-5.356854487,-4.9817,-0.375154487
70,s003y028v1,aryl,aliphatic,y,v,s003y028v1,s003y028v1a.xyz.efp,-0.278349776,-0.6097,0.331350224,-0.364644643,-1.126,0.761355357,3.386198456,3.7441,-0.357901544,-0.067461772,-0.3478,0.280338228,-3.232441817,-2.88,-0.352441817
71,s003y028v2,aryl,aliphatic,y,v,s003y028v2,s003y028v2a.xyz.efp,-0.858397787,-1.1075,0.249102213,-0.330784241,-0.9846,0.653815759,2.579381232,2.7602,-0.180818768,-0.07228229,-0.2771,0.20481771,-3.034712425,-2.606,-0.428712425
73,s003y054v1,aryl,aliphatic,y,v,s003y054v1,s003y054v1a.xyz.efp,-0.550037447,-0.555,0.004962553,-0.164751066,-0.6544,0.489648934,2.339108407,2.7702,-0.431091593,-0.054651046,-0.2946,0.239948954,-2.669743742,-2.3762,-0.293543742
74,s003y056a1,aryl,aliphatic,y,a,s003y056a1,s003y056a1a.xyz.efp,-0.218696802,-1.1626,0.943903198,-0.41391337,-1.4538,1.03988663,3.877877147,3.9214,-0.043522853,-0.10048283,-0.424,0.32351717,-3.58217775,-3.2062,-0.37597775
81,s004f116v1,aryl,aliphatic,f,v,s004f116v1,s004f116v1a.xyz.efp,-0.663934344,-0.625,-0.038934344,-0.168787899,-0.5089,0.340112101,1.428951911,1.6381,-0.209148089,-0.035520202,-0.145,0.109479798,-1.888578153,-1.6092,-0.279378153
82,s004f135l2,aryl,aliphatic,f,l,s004f135l2,s004f135l2a.xyz.efp,-1.435435617,-1.5827,0.147264383,-0.39151162,-1.0559,0.66438838,2.320234776,2.5205,-0.200265224,-0.132844072,-0.3368,0.203955928,-3.231314701,-2.7104,-0.520914701
83,s004f158l1,aryl,aliphatic,f,l,s004f158l1,s004f158l1a.xyz.efp,-0.569665772,-0.3465,-0.223165772,-0.284531153,-0.5974,0.312868847,1.593323904,2.0256,-0.432276096,-0.013173861,-0.1727,0.159526139,-1.8652846,-1.602,-0.2632846
84,s004f160p1,aryl,aliphatic,f,p,s004f160p1,s004f160p1a.xyz.efp,-0.897287036,-1.429,0.531712964,-0.372289287,-0.8172,0.444910713,1.698333205,1.7317,-0.033366795,-0.108818603,-0.2648,0.155981397,-2.114512415,-2.0787,-0.035812415
